trainee_id,salary,retention_months,job_changes,district,course_category,qualification
TRN_MH_2026_3620,19965.77,12.4,1,Nashik,Electronics and Hardware,12th Pass
TRN_MH_2026_3621,,5.1,1,Nagpur,Healthcare,Graduate
TRN_MH_2026_3622,17793.39,9.3,2,Pune,Apparel,ITI Diploma
TRN_MH_2026_3623,22436.61,16.4,0,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_3624,18934.17,22.6,1,Thane,Electronics and Hardware,Below 10th
TRN_MH_2026_3625,14486.19,13.5,1,Chhatrapati Sambhajinagar,Electronics and Hardware,Below 10th
TRN_MH_2026_3626,22411.79,15.6,2,Mumbai,Construction,ITI Diploma
TRN_MH_2026_3627,19942.66,18.8,0,Pune,IT-ITeS,ITI Diploma
TRN_MH_2026_3628,15949.35,9.9,0,Nashik,Apparel,10th Pass
TRN_MH_2026_3629,15821.77,15.8,2,Mumbai,Healthcare,10th Pass
TRN_MH_2026_3630,,10.3,0,Pune,IT-ITeS,12th Pass
TRN_MH_2026_3631,19121.15,18.3,0,Mumbai,IT-ITeS,12th Pass
TRN_MH_2026_3632,18190.52,14.8,0,Solapur,Healthcare,Below 10th
TRN_MH_2026_3633,18589.58,15.5,0,Nashik,Automotive,12th Pass
TRN_MH_2026_3634,23449.85,10.1,2,Amravati,IT-ITeS,Below 10th
TRN_MH_2026_3635,21250.4,17.5,1,Pune,IT-ITeS,ITI Diploma
TRN_MH_2026_3636,18167.22,24.4,1,Solapur,Construction,ITI Diploma
TRN_MH_2026_3637,20794.59,9.0,0,Chhatrapati Sambhajinagar,Apparel,12th Pass
TRN_MH_2026_3638,13886.17,12.3,2,Thane,Healthcare,ITI Diploma
TRN_MH_2026_3639,18892.74,15.2,2,Amravati,Healthcare,12th Pass
TRN_MH_2026_3640,23832.57,,2,Mumbai,Construction,10th Pass
TRN_MH_2026_3641,16736.84,11.2,1,Nashik,Apparel,12th Pass
TRN_MH_2026_3642,14533.28,1.0,1,Pune,Apparel,Graduate
TRN_MH_2026_3643,15217.69,20.8,0,Chhatrapati Sambhajinagar,IT-ITeS,12th Pass
TRN_MH_2026_3644,13686.28,17.8,1,Thane,Healthcare,10th Pass
TRN_MH_2026_3645,14753.33,5.3,0,Chhatrapati Sambhajinagar,Apparel,10th Pass
TRN_MH_2026_3646,16203.22,11.0,0,Nagpur,Apparel,10th Pass
TRN_MH_2026_3647,12580.52,21.8,0,Nashik,Healthcare,ITI Diploma
TRN_MH_2026_3648,17554.66,21.2,1,Solapur,Apparel,ITI Diploma
TRN_MH_2026_3649,20657.97,18.7,1,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_3650,14322.85,13.1,1,Thane,Automotive,12th Pass
TRN_MH_2026_3651,22817.49,14.4,2,Solapur,Automotive,12th Pass
TRN_MH_2026_3652,19287.77,13.3,1,Chhatrapati Sambhajinagar,Apparel,10th Pass
TRN_MH_2026_3653,21107.03,19.6,4,Nagpur,Automotive,Graduate
TRN_MH_2026_3654,15197.58,9.6,0,Gadchiroli,Construction,Below 10th
TRN_MH_2026_3655,20490.84,10.0,0,Pune,Apparel,12th Pass
TRN_MH_2026_3656,13678.23,19.1,1,Gadchiroli,Electronics and Hardware,Graduate
TRN_MH_2026_3657,20615.87,13.8,0,Chhatrapati Sambhajinagar,IT-ITeS,ITI Diploma
TRN_MH_2026_3658,18101.44,20.9,1,Nashik,Apparel,10th Pass
TRN_MH_2026_3659,19436.38,10.6,0,Nagpur,IT-ITeS,ITI Diploma
TRN_MH_2026_3660,13385.42,13.7,1,Pune,Automotive,10th Pass
TRN_MH_2026_3661,14367.26,9.4,1,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3662,19590.3,14.0,1,Pune,Automotive,Graduate
TRN_MH_2026_3663,14180.78,6.6,0,Solapur,Automotive,ITI Diploma
TRN_MH_2026_3664,19121.22,11.6,2,Thane,Construction,12th Pass
TRN_MH_2026_3665,12715.02,6.8,0,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_3666,20468.61,17.5,1,Solapur,Construction,Below 10th
TRN_MH_2026_3667,13186.17,17.6,2,Nashik,Automotive,ITI Diploma
TRN_MH_2026_3668,19433.05,5.3,1,Thane,Apparel,Graduate
TRN_MH_2026_3669,19689.71,20.7,0,Solapur,Apparel,Below 10th
TRN_MH_2026_3670,15061.3,26.5,1,Amravati,Construction,Below 10th
TRN_MH_2026_3671,19537.09,14.2,1,Chhatrapati Sambhajinagar,Electronics and Hardware,Below 10th
TRN_MH_2026_3672,18411.55,10.8,1,Solapur,IT-ITeS,Below 10th
TRN_MH_2026_3673,15614.05,,0,Nagpur,Construction,Below 10th
TRN_MH_2026_3674,13970.06,7.4,1,Nashik,IT-ITeS,Graduate
TRN_MH_2026_3675,10630.81,14.1,0,Amravati,Automotive,Below 10th
TRN_MH_2026_3676,18723.78,14.9,0,Nashik,IT-ITeS,ITI Diploma
TRN_MH_2026_3677,12023.19,20.7,0,Nagpur,Automotive,Graduate
TRN_MH_2026_3678,17833.7,15.8,2,Nagpur,Healthcare,Below 10th
TRN_MH_2026_3679,16577.93,11.5,1,Chhatrapati Sambhajinagar,Healthcare,Graduate
TRN_MH_2026_3680,19877.0,9.2,1,Amravati,Construction,Graduate
TRN_MH_2026_3681,16442.84,,1,Thane,IT-ITeS,10th Pass
TRN_MH_2026_3682,16346.93,9.0,1,Nashik,Construction,12th Pass
TRN_MH_2026_3683,20061.55,14.2,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_3684,18672.7,11.2,1,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3685,18606.55,6.5,1,Solapur,Healthcare,Graduate
TRN_MH_2026_3686,19142.44,20.3,2,Gadchiroli,Construction,10th Pass
TRN_MH_2026_3687,12125.5,11.5,2,Solapur,Healthcare,Graduate
TRN_MH_2026_3688,20148.76,7.7,1,Solapur,IT-ITeS,12th Pass
TRN_MH_2026_3689,19643.64,13.2,1,Gadchiroli,IT-ITeS,Graduate
TRN_MH_2026_3690,13941.61,14.3,1,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_3691,16645.72,,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_3692,17362.42,15.7,0,Solapur,Automotive,10th Pass
TRN_MH_2026_3693,226854.69,8.8,1,Gadchiroli,Construction,Graduate
TRN_MH_2026_3694,18668.51,22.6,0,Thane,IT-ITeS,12th Pass
TRN_MH_2026_3695,22509.78,16.6,0,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_3696,21286.18,12.0,4,Amravati,Apparel,10th Pass
TRN_MH_2026_3697,12907.23,10.3,1,Chhatrapati Sambhajinagar,Automotive,10th Pass
TRN_MH_2026_3698,19677.24,13.5,0,Amravati,Construction,10th Pass
TRN_MH_2026_3699,22151.27,17.1,0,Nashik,Healthcare,Graduate
TRN_MH_2026_3700,18853.83,13.9,1,Pune,IT-ITeS,Graduate
TRN_MH_2026_3701,21318.43,12.9,0,Thane,IT-ITeS,Graduate
TRN_MH_2026_3702,24542.95,14.3,1,Mumbai,IT-ITeS,Below 10th
TRN_MH_2026_3703,21082.98,11.0,0,Amravati,Automotive,Below 10th
TRN_MH_2026_3704,18372.58,12.3,1,Solapur,Construction,Graduate
TRN_MH_2026_3705,21157.81,3.6,1,Mumbai,Electronics and Hardware,Below 10th
TRN_MH_2026_3706,18007.11,0.5,16,Mumbai,Construction,12th Pass
TRN_MH_2026_3707,17583.66,15.5,2,Amravati,Construction,Graduate
TRN_MH_2026_3708,16270.05,10.1,2,Amravati,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3709,22971.95,23.5,2,Pune,Electronics and Hardware,Graduate
TRN_MH_2026_3710,14635.5,14.4,0,Nashik,Apparel,Below 10th
TRN_MH_2026_3711,22863.29,8.8,0,Thane,IT-ITeS,10th Pass
TRN_MH_2026_3712,19249.52,18.3,3,Gadchiroli,Automotive,Graduate
TRN_MH_2026_3713,12602.43,16.0,0,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_3714,18786.77,16.0,0,Gadchiroli,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3715,10149.91,11.9,2,Pune,Automotive,12th Pass
TRN_MH_2026_3716,19689.28,16.3,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3717,20598.31,12.7,2,Thane,Healthcare,ITI Diploma
TRN_MH_2026_3718,15426.75,16.8,1,Nagpur,Automotive,12th Pass
TRN_MH_2026_3719,17932.42,4.5,0,Nashik,IT-ITeS,12th Pass
TRN_MH_2026_3720,24339.55,11.8,0,Amravati,Automotive,10th Pass
TRN_MH_2026_3721,15729.89,22.6,1,Pune,IT-ITeS,Graduate
TRN_MH_2026_3722,13793.82,10.2,0,Thane,IT-ITeS,Graduate
TRN_MH_2026_3723,22685.82,11.0,0,Chhatrapati Sambhajinagar,Construction,ITI Diploma
TRN_MH_2026_3724,24369.06,11.8,3,Pune,IT-ITeS,ITI Diploma
TRN_MH_2026_3725,17512.93,7.9,0,Chhatrapati Sambhajinagar,IT-ITeS,10th Pass
TRN_MH_2026_3726,21040.12,3.0,0,Thane,Automotive,10th Pass
TRN_MH_2026_3727,22195.17,12.8,0,Mumbai,Healthcare,ITI Diploma
TRN_MH_2026_3728,14901.31,14.7,1,Solapur,IT-ITeS,Below 10th
TRN_MH_2026_3729,15801.43,13.7,2,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_3730,21808.06,13.3,0,Gadchiroli,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3731,106215.39,14.2,1,Solapur,Apparel,10th Pass
TRN_MH_2026_3732,19470.08,19.1,0,Thane,Automotive,Below 10th
TRN_MH_2026_3733,14420.65,13.0,0,Mumbai,Healthcare,Below 10th
TRN_MH_2026_3734,24454.71,11.1,0,Amravati,Healthcare,12th Pass
TRN_MH_2026_3735,15641.6,12.6,0,Pune,Construction,ITI Diploma
TRN_MH_2026_3736,16327.02,16.9,2,Nashik,Electronics and Hardware,10th Pass
TRN_MH_2026_3737,18698.18,21.1,0,Chhatrapati Sambhajinagar,Apparel,Below 10th
TRN_MH_2026_3738,22939.56,10.9,1,Nashik,Apparel,Below 10th
TRN_MH_2026_3739,20488.92,14.5,0,Pune,Healthcare,Graduate
TRN_MH_2026_3740,18952.03,15.7,0,Thane,Automotive,10th Pass
TRN_MH_2026_3741,19121.51,9.0,0,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_3742,17652.3,14.1,2,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3743,19453.49,6.7,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_3744,8646.54,5.2,0,Mumbai,Healthcare,ITI Diploma
TRN_MH_2026_3745,16461.87,15.8,0,Gadchiroli,IT-ITeS,Graduate
TRN_MH_2026_3746,18344.63,12.1,2,Solapur,Automotive,Below 10th
TRN_MH_2026_3747,13471.45,15.0,3,Amravati,Construction,10th Pass
TRN_MH_2026_3748,18852.13,13.9,0,Amravati,Automotive,ITI Diploma
TRN_MH_2026_3749,16784.35,9.1,1,Amravati,Automotive,12th Pass
TRN_MH_2026_3750,23644.16,13.8,3,Pune,IT-ITeS,10th Pass
TRN_MH_2026_3751,23005.57,7.8,1,Mumbai,Healthcare,10th Pass
TRN_MH_2026_3752,15869.68,21.0,1,Thane,Automotive,Below 10th
TRN_MH_2026_3753,16972.07,,1,Gadchiroli,Apparel,Graduate
TRN_MH_2026_3754,17241.18,13.0,0,Nagpur,Electronics and Hardware,10th Pass
TRN_MH_2026_3755,15919.19,8.8,2,Nagpur,Automotive,10th Pass
TRN_MH_2026_3756,18182.59,16.9,1,Gadchiroli,IT-ITeS,Below 10th
TRN_MH_2026_3757,14846.01,12.3,2,Thane,Apparel,12th Pass
TRN_MH_2026_3758,13542.85,11.4,0,Gadchiroli,Apparel,Below 10th
TRN_MH_2026_3759,19679.49,18.3,1,Pune,Healthcare,ITI Diploma
TRN_MH_2026_3760,19703.35,,0,Nashik,IT-ITeS,Graduate
TRN_MH_2026_3761,14684.89,16.6,1,Thane,IT-ITeS,10th Pass
TRN_MH_2026_3762,20633.74,9.1,0,Solapur,IT-ITeS,10th Pass
TRN_MH_2026_3763,15289.48,7.0,1,Gadchiroli,Healthcare,Graduate
TRN_MH_2026_3764,18386.08,14.5,0,Pune,Automotive,ITI Diploma
TRN_MH_2026_3765,20371.2,12.4,0,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_3766,17382.36,17.1,1,Nashik,Apparel,Graduate
TRN_MH_2026_3767,19091.59,13.6,1,Amravati,Healthcare,10th Pass
TRN_MH_2026_3768,15692.5,15.0,0,Gadchiroli,Electronics and Hardware,Below 10th
TRN_MH_2026_3769,16812.37,5.9,0,Amravati,Automotive,Graduate
TRN_MH_2026_3770,16779.49,23.4,0,Pune,Apparel,10th Pass
TRN_MH_2026_3771,14886.98,13.2,1,Nagpur,Automotive,12th Pass
TRN_MH_2026_3772,16881.29,17.5,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Below 10th
TRN_MH_2026_3773,,9.8,0,Pune,Construction,Graduate
TRN_MH_2026_3774,15780.96,15.5,1,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_3775,16502.94,7.5,2,Pune,Construction,Below 10th
TRN_MH_2026_3776,16603.37,0.5,13,Nashik,Construction,10th Pass
TRN_MH_2026_3777,16654.76,12.2,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_3778,17283.83,14.1,1,Thane,Healthcare,Below 10th
TRN_MH_2026_3779,19178.05,17.5,1,Nashik,Apparel,10th Pass
TRN_MH_2026_3780,20560.81,7.8,2,Nagpur,IT-ITeS,ITI Diploma
TRN_MH_2026_3781,15225.82,10.6,1,Nagpur,Automotive,Graduate
TRN_MH_2026_3782,13288.8,16.3,2,Nashik,Automotive,Graduate
TRN_MH_2026_3783,13852.84,24.5,2,Mumbai,Apparel,12th Pass
TRN_MH_2026_3784,15794.79,13.3,1,Nashik,Construction,10th Pass
TRN_MH_2026_3785,16268.28,17.0,2,Nagpur,Construction,12th Pass
TRN_MH_2026_3786,14805.01,13.5,0,Gadchiroli,Construction,12th Pass
TRN_MH_2026_3787,12963.59,23.7,1,Thane,Healthcare,10th Pass
TRN_MH_2026_3788,15903.58,5.3,0,Nashik,Automotive,12th Pass
TRN_MH_2026_3789,18134.99,14.5,1,Nagpur,Healthcare,12th Pass
TRN_MH_2026_3790,19582.6,5.9,0,Amravati,Electronics and Hardware,Graduate
TRN_MH_2026_3791,15549.02,1.5,4,Solapur,Electronics and Hardware,10th Pass
TRN_MH_2026_3792,16054.51,15.5,0,Solapur,Electronics and Hardware,12th Pass
TRN_MH_2026_3793,14256.56,14.7,0,Nagpur,Construction,Graduate
TRN_MH_2026_3794,17389.96,12.6,4,Nashik,Apparel,Graduate
TRN_MH_2026_3795,14530.5,13.5,0,Nagpur,Construction,12th Pass
TRN_MH_2026_3796,19505.95,29.5,0,Nashik,Electronics and Hardware,Below 10th
TRN_MH_2026_3797,11249.47,12.7,0,Pune,Electronics and Hardware,Graduate
TRN_MH_2026_3798,,16.6,0,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_3799,18553.88,10.8,1,Nashik,Electronics and Hardware,12th Pass
TRN_MH_2026_3800,18143.42,15.5,1,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_3801,26925.62,12.8,0,Thane,Electronics and Hardware,Graduate
TRN_MH_2026_3802,18724.3,11.9,1,Nashik,IT-ITeS,10th Pass
TRN_MH_2026_3803,13985.81,23.1,0,Nashik,Construction,ITI Diploma
TRN_MH_2026_3804,17165.88,19.9,1,Nashik,Construction,12th Pass
TRN_MH_2026_3805,11283.14,14.7,3,Pune,IT-ITeS,ITI Diploma
TRN_MH_2026_3806,17217.9,2.5,0,Amravati,Apparel,12th Pass
TRN_MH_2026_3807,14584.3,12.2,0,Chhatrapati Sambhajinagar,Construction,Below 10th
TRN_MH_2026_3808,20703.87,,0,Amravati,Construction,12th Pass
TRN_MH_2026_3809,15576.61,12.8,0,Amravati,Automotive,Graduate
TRN_MH_2026_3810,17091.32,19.5,2,Pune,Healthcare,Graduate
TRN_MH_2026_3811,15275.55,21.2,0,Amravati,Healthcare,Below 10th
TRN_MH_2026_3812,23585.98,15.1,0,Gadchiroli,Construction,Graduate
TRN_MH_2026_3813,16375.65,9.8,2,Pune,Healthcare,12th Pass
TRN_MH_2026_3814,23913.95,1.8,1,Solapur,Automotive,Graduate
TRN_MH_2026_3815,20349.53,17.4,0,Amravati,Apparel,Below 10th
TRN_MH_2026_3816,19187.23,9.9,0,Nashik,Automotive,12th Pass
TRN_MH_2026_3817,18790.57,14.9,0,Nagpur,Healthcare,Graduate
TRN_MH_2026_3818,18878.29,7.8,2,Thane,Electronics and Hardware,Below 10th
TRN_MH_2026_3819,10753.15,12.7,1,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_3820,16523.91,14.2,0,Thane,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3821,20458.05,15.3,1,Gadchiroli,Automotive,Below 10th
TRN_MH_2026_3822,17328.86,8.4,0,Amravati,Construction,12th Pass
TRN_MH_2026_3823,12581.84,20.0,2,Nagpur,Automotive,12th Pass
TRN_MH_2026_3824,17316.58,11.0,1,Amravati,Apparel,ITI Diploma
TRN_MH_2026_3825,23464.37,5.6,3,Thane,Automotive,Below 10th
TRN_MH_2026_3826,21864.12,13.5,0,Solapur,Healthcare,12th Pass
TRN_MH_2026_3827,17282.99,14.2,0,Thane,IT-ITeS,12th Pass
TRN_MH_2026_3828,20830.07,14.8,0,Pune,IT-ITeS,12th Pass
TRN_MH_2026_3829,16217.23,20.8,2,Amravati,Electronics and Hardware,Graduate
TRN_MH_2026_3830,11536.45,12.8,0,Amravati,Apparel,10th Pass
TRN_MH_2026_3831,14264.37,13.4,0,Solapur,Healthcare,Below 10th
TRN_MH_2026_3832,22970.11,8.5,1,Nashik,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3833,16541.02,18.1,0,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_3834,16648.16,14.9,1,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_3835,16450.57,11.9,1,Chhatrapati Sambhajinagar,Construction,12th Pass
TRN_MH_2026_3836,24164.48,4.5,0,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_3837,23190.86,21.2,1,Amravati,Automotive,Graduate
TRN_MH_2026_3838,25265.73,7.9,1,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_3839,16943.34,0.5,17,Nashik,Construction,Below 10th
TRN_MH_2026_3840,18534.69,15.8,2,Chhatrapati Sambhajinagar,IT-ITeS,ITI Diploma
TRN_MH_2026_3841,12191.75,8.0,0,Chhatrapati Sambhajinagar,Construction,10th Pass
TRN_MH_2026_3842,22669.27,6.5,0,Nagpur,Construction,10th Pass
TRN_MH_2026_3843,13412.77,3.4,0,Nashik,Construction,Graduate
TRN_MH_2026_3844,18258.71,17.6,1,Chhatrapati Sambhajinagar,Construction,Below 10th
TRN_MH_2026_3845,13659.44,,0,Thane,Construction,10th Pass
TRN_MH_2026_3846,15438.97,28.6,1,Nashik,IT-ITeS,ITI Diploma
TRN_MH_2026_3847,14569.58,9.0,2,Mumbai,IT-ITeS,Below 10th
TRN_MH_2026_3848,190935.29,9.4,2,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3849,15613.07,11.2,0,Nagpur,Healthcare,ITI Diploma
TRN_MH_2026_3850,15581.06,15.2,2,Solapur,Automotive,Below 10th
TRN_MH_2026_3851,20416.67,,0,Chhatrapati Sambhajinagar,Apparel,Below 10th
TRN_MH_2026_3852,13632.98,17.1,1,Gadchiroli,Automotive,12th Pass
TRN_MH_2026_3853,160356.9,9.1,1,Amravati,Construction,10th Pass
TRN_MH_2026_3854,21762.86,7.1,1,Amravati,Healthcare,10th Pass
TRN_MH_2026_3855,15703.81,5.0,1,Solapur,Automotive,Graduate
TRN_MH_2026_3856,14987.28,2.9,0,Nashik,Electronics and Hardware,Below 10th
TRN_MH_2026_3857,16693.16,11.4,2,Solapur,Automotive,Graduate
TRN_MH_2026_3858,21629.04,12.5,1,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_3859,18179.38,10.8,2,Pune,Automotive,Graduate
TRN_MH_2026_3860,15640.75,20.2,1,Nashik,Automotive,Graduate
TRN_MH_2026_3861,19193.57,20.1,1,Nashik,Apparel,10th Pass
TRN_MH_2026_3862,13641.98,12.3,0,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_3863,19884.76,5.0,0,Thane,Automotive,12th Pass
TRN_MH_2026_3864,18930.13,11.2,0,Chhatrapati Sambhajinagar,Apparel,ITI Diploma
TRN_MH_2026_3865,16422.67,11.0,1,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_3866,14564.95,,0,Solapur,Healthcare,Below 10th
TRN_MH_2026_3867,,10.5,0,Gadchiroli,IT-ITeS,Graduate
TRN_MH_2026_3868,19371.86,10.7,0,Nagpur,Apparel,Below 10th
TRN_MH_2026_3869,21801.43,12.1,2,Mumbai,Apparel,Below 10th
TRN_MH_2026_3870,15269.42,10.8,1,Solapur,IT-ITeS,Graduate
TRN_MH_2026_3871,19104.35,15.0,4,Thane,Automotive,10th Pass
TRN_MH_2026_3872,10195.41,15.8,2,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_3873,15453.84,9.4,0,Gadchiroli,Healthcare,Below 10th
TRN_MH_2026_3874,17391.29,20.4,0,Nashik,IT-ITeS,10th Pass
TRN_MH_2026_3875,14316.11,9.1,1,Thane,IT-ITeS,Below 10th
TRN_MH_2026_3876,,5.9,0,Nashik,Automotive,12th Pass
TRN_MH_2026_3877,15162.77,15.9,1,Thane,Apparel,10th Pass
TRN_MH_2026_3878,18522.67,9.9,2,Pune,Apparel,Below 10th
TRN_MH_2026_3879,16844.35,15.6,1,Thane,Healthcare,10th Pass
TRN_MH_2026_3880,9666.19,2.0,1,Pune,Construction,10th Pass
TRN_MH_2026_3881,10077.55,21.0,1,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_3882,15375.97,17.4,0,Solapur,Construction,Graduate
TRN_MH_2026_3883,19101.9,6.5,1,Gadchiroli,Electronics and Hardware,10th Pass
TRN_MH_2026_3884,8000.0,6.6,0,Solapur,Electronics and Hardware,12th Pass
TRN_MH_2026_3885,15750.94,22.4,0,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_3886,15658.13,10.3,0,Nagpur,IT-ITeS,ITI Diploma
TRN_MH_2026_3887,22359.18,9.8,0,Mumbai,Automotive,12th Pass
TRN_MH_2026_3888,16152.42,2.7,0,Solapur,Automotive,Below 10th
TRN_MH_2026_3889,18840.46,12.2,2,Gadchiroli,Construction,10th Pass
TRN_MH_2026_3890,17994.4,12.9,1,Nagpur,Healthcare,Graduate
TRN_MH_2026_3891,10043.02,0.5,16,Nagpur,Apparel,12th Pass
TRN_MH_2026_3892,20188.73,,0,Nagpur,Healthcare,Graduate
TRN_MH_2026_3893,18253.89,6.4,1,Thane,Automotive,Below 10th
TRN_MH_2026_3894,19278.94,16.3,2,Mumbai,Construction,Below 10th
TRN_MH_2026_3895,188123.86,19.0,2,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_3896,10205.6,6.1,0,Pune,Automotive,Below 10th
TRN_MH_2026_3897,23536.44,19.4,1,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_3898,16493.93,14.2,0,Nashik,Apparel,Graduate
TRN_MH_2026_3899,18505.65,,0,Pune,Apparel,Graduate
TRN_MH_2026_3900,17340.71,13.6,1,Amravati,Healthcare,12th Pass
TRN_MH_2026_3901,16015.17,1.4,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Graduate
TRN_MH_2026_3902,15505.58,13.2,2,Mumbai,Automotive,Below 10th
TRN_MH_2026_3903,18653.28,19.3,2,Mumbai,Apparel,ITI Diploma
TRN_MH_2026_3904,12189.89,9.5,0,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_3905,20127.03,12.1,1,Pune,Apparel,ITI Diploma
TRN_MH_2026_3906,16043.32,13.1,0,Solapur,Construction,12th Pass
TRN_MH_2026_3907,13544.76,1.0,1,Gadchiroli,Construction,ITI Diploma
TRN_MH_2026_3908,15924.95,22.4,0,Thane,Construction,12th Pass
TRN_MH_2026_3909,21900.02,9.5,0,Amravati,Healthcare,12th Pass
TRN_MH_2026_3910,15626.33,16.5,0,Solapur,Healthcare,12th Pass
TRN_MH_2026_3911,18754.59,13.6,2,Pune,Apparel,Below 10th
TRN_MH_2026_3912,14941.65,20.3,2,Thane,Automotive,ITI Diploma
TRN_MH_2026_3913,20152.73,16.0,1,Pune,IT-ITeS,12th Pass
TRN_MH_2026_3914,19899.28,12.8,1,Chhatrapati Sambhajinagar,Apparel,10th Pass
TRN_MH_2026_3915,23970.13,9.5,1,Solapur,Healthcare,12th Pass
TRN_MH_2026_3916,16885.53,18.0,2,Nagpur,Construction,Below 10th
TRN_MH_2026_3917,19840.29,4.6,0,Gadchiroli,Healthcare,Graduate
TRN_MH_2026_3918,17843.24,17.2,1,Pune,Automotive,10th Pass
TRN_MH_2026_3919,22035.55,8.5,0,Nashik,Healthcare,10th Pass
TRN_MH_2026_3920,14984.09,20.3,1,Solapur,Construction,Graduate
TRN_MH_2026_3921,20107.52,14.8,0,Thane,Apparel,12th Pass
TRN_MH_2026_3922,16818.56,17.2,0,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_3923,17275.34,14.4,0,Thane,Healthcare,ITI Diploma
TRN_MH_2026_3924,,5.2,2,Solapur,Apparel,Below 10th
TRN_MH_2026_3925,18382.84,9.7,1,Chhatrapati Sambhajinagar,Healthcare,Below 10th
TRN_MH_2026_3926,17093.2,17.4,1,Amravati,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3927,18251.5,14.8,2,Nagpur,Construction,10th Pass
TRN_MH_2026_3928,23023.41,19.9,1,Thane,Healthcare,Below 10th
TRN_MH_2026_3929,20949.07,16.0,0,Nagpur,Electronics and Hardware,10th Pass
TRN_MH_2026_3930,20542.04,9.2,0,Gadchiroli,Construction,10th Pass
TRN_MH_2026_3931,15905.61,10.0,0,Nagpur,Construction,Below 10th
TRN_MH_2026_3932,14387.66,14.5,0,Pune,Electronics and Hardware,12th Pass
TRN_MH_2026_3933,20843.55,2.4,0,Pune,Healthcare,Graduate
TRN_MH_2026_3934,20566.16,22.4,0,Nashik,Electronics and Hardware,Graduate
TRN_MH_2026_3935,22654.35,16.2,0,Gadchiroli,Automotive,Below 10th
TRN_MH_2026_3936,15386.07,20.1,2,Solapur,Automotive,Graduate
TRN_MH_2026_3937,16696.58,6.1,0,Thane,Apparel,ITI Diploma
TRN_MH_2026_3938,11761.81,20.2,0,Nagpur,Construction,Below 10th
TRN_MH_2026_3939,16126.35,25.2,2,Nagpur,Healthcare,10th Pass
TRN_MH_2026_3940,20988.0,7.4,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_3941,15867.27,17.9,1,Solapur,Electronics and Hardware,10th Pass
TRN_MH_2026_3942,116599.74,14.0,2,Solapur,Apparel,ITI Diploma
TRN_MH_2026_3943,16833.24,6.3,1,Nagpur,Construction,12th Pass
TRN_MH_2026_3944,18634.2,16.5,0,Amravati,Healthcare,Graduate
TRN_MH_2026_3945,13483.08,18.2,2,Nagpur,IT-ITeS,12th Pass
TRN_MH_2026_3946,17798.23,11.0,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_3947,8000.0,19.8,2,Pune,Automotive,Graduate
TRN_MH_2026_3948,16845.86,5.7,0,Pune,Automotive,ITI Diploma
